SOURCE_ID,l,b,parallax,parallax_error
2069437873119333760,81.63564000119533,0.8969653890498233,0.6429935279156817,0.2316447597064117
2069437426443983360,81.5911339243018,0.8944897634260921,-0.9356078452052274,0.676847808871892
2069451552591886464,81.96987766139277,0.643899703839566,0.6643758605237804,0.20695338843468755
2069450483144568320,81.91583667083583,0.5970810628334418,0.15482205250148817,0.5349747195909843
2069438598970634368,81.61514752131747,0.9625904134922181,0.04489422755443318,0.5970134651471521
2069438044922439424,81.66073927228553,0.9200315600869778,,
2069433337634437632,81.62188565034516,0.7522970557842897,0.23097632740411628,0.335655978255359
2069440621903097600,81.59989543607213,0.6054775290070032,,
2069438388515394944,81.58244996806799,0.9443204289427183,0.6289191272483935,0.08675773707758073
2069449211839537792,81.83283917223986,0.6162845381664759,,
2069419525019529728,81.50732158997609,0.6419810059642893,0.32238683793063805,0.6510740148421617
2069447012811894016,81.75338532179317,0.7223314014330734,-0.6674437305693366,0.7389489631653066
2069440209586334592,81.67376820878525,0.5643908992586651,1.3409964274694293,0.6995585931818566
2069450242626398592,81.91606173238856,0.5604282135465667,1.491594257574524,0.5637372105971158
2069417089774295296,81.56232919057885,0.6018950267240568,0.7880558966500522,0.3403779546894796
2069439080005268992,81.66944373811033,0.9619258917960248,1.564450356752359,0.8207100921659021
2069440213876330880,81.67461236145424,0.5643360921044288,,
2069442752202759040,81.74873271081815,0.6152980489932327,1.5061391496056153,1.495113970702012
2069443374974153088,81.77391835372836,0.630451968673153,0.8088019172130195,0.14847235453766308
2069433990473311104,81.54592705634616,0.835326745603302,,
2069445878940534656,81.71906819475754,0.671662989608564,,
2069450689306598016,81.95673001521305,0.6077049042915181,,
2069442374245635328,81.77264811486754,0.5729465439489009,1.021123945421016,0.38390256763749653
2069416608737958400,81.50799414802788,0.6036152845680107,0.344429216435239,0.6298790149490519
2069435605378678656,81.54452715937587,0.8757601558113065,-3.8336550606208517,1.5928815181757703
2069446016382079488,81.73978614609725,0.6623992619507554,1.2909425345294019,1.1097419861732445
2069448765156409856,81.881474947493,0.5751992568027346,0.9943654827206747,0.15352077592120444
2069441382109327616,81.69834572597607,0.6276256163617693,0.8971742655945033,0.01683471426735693
2069442928297554816,81.7428825843047,0.6317270781939328,0.8204441096143305,0.06482282752135134
2069446914025409024,81.7331778407544,0.7076880047317916,0.5037778430037791,0.2623621522822445
2069433990473313280,81.55449417430106,0.8378935030333198,1.7925875044427677,1.0594598403819917
2069443512412214272,81.81229198018733,0.6374856431394618,-0.9560872800044661,0.9515346097181823
2069445604065060864,81.68846317219506,0.7442005011609232,,
2069449937684183424,81.88088352057565,0.6417195222140104,0.7054771210369314,0.04097555618558594
2069415711087911936,81.53591783399219,0.5117847626818259,1.5243505279150675,0.2345562742071598
2069443989153316864,81.62860775354747,0.6784635213438122,0.8008862162773219,0.5252184268812162
2069437533817771008,81.61164648545335,0.907297632012589,,
2069440797993774592,81.62237885759032,0.6226783411840425,1.8155093846090062,0.20559726378170282
2069443954794219392,81.61575853874811,0.6828146912624321,2.3119217320990773,0.5580701988280387
2069444470191253760,81.67940670077165,0.6695634240393185,1.3792177525017337,0.6391602445894958
2069449319208887808,81.8446176023882,0.6260691135175606,0.641600195930434,0.07386393051838723
2069420933775142912,81.54139012881622,0.7170105785624035,3.8640067972054135,1.170636460346627
2069441102934653568,81.68158143349174,0.6036117173909076,1.1024945728602344,0.04260724558577932
2069444745066925952,81.63333357440581,0.6907920719091164,1.1372624350640168,0.20314029007267384
2069449417991434624,81.83352121531483,0.6356905300196226,0.9368760131644958,0.09185856684652274
2069450036471545984,81.89189844123838,0.665660078213708,1.1096603985992295,0.3941035553421639
2069447459486351488,81.785852103471,0.7104549524945616,2.551973531794304,0.7381836254354693
2069443374974152320,81.77320375375085,0.6288334434332256,2.765140650928256,0.03174650907039301
2069416883615860352,81.55023620807378,0.583554255419537,0.6155416518058137,0.4608635360212849
2069419559379269632,81.51908527396607,0.6286383180122834,0.293317255210944,0.664980944676675
2069449181769933824,81.81135271053373,0.6226025399208838,0.6762744990489213,0.0273125016186272
2069440076439248896,81.64374315108246,0.5580366676969631,0.7375013246860839,0.2524588439627555
2069449731525747968,81.8742262361077,0.6251742124802101,1.6247434859226952,0.22405358222494304
2069444573268891136,81.69799592927147,0.6814083539175405,2.3519578003305575,0.31193617982733335
2069432276776944384,81.51017215310868,0.8109543053199463,1.7778303779562536,0.7391303265022595
2069439595402912000,81.59100133590518,0.5574780808275852,0.10014244156028485,0.7619827165403911
2069434097843109504,81.57304760761251,0.852491742841816,1.0859364546781807,0.052831905468302076
2069449731525748096,81.87781722608376,0.6261919277310422,1.1099864605091407,0.03560197552949029
2069444504553496320,81.67390603664568,0.6887638234378743,0.6006201788944775,1.9440705491596453
2069415784104217344,81.53931732343484,0.5325234445798577,0.930509595451861,0.04466078993782448
2069432311138461312,81.52270105574816,0.8109624295818418,1.2784195792734925,0.10173728102514108
2069437117205670912,81.57720410360346,0.8777834777113993,0.6535833424746667,0.1361664842812272
2069449216129671808,81.82554399824186,0.6218751730520393,1.0468489534570975,0.03114390068690201
2069442924003047808,81.73102017047704,0.6280496597187516,2.3381709523335266,1.461168848149052
2069436876688982144,81.55652955955746,0.943182862412283,,
2069433268914322688,81.60133127825499,0.7716438581119011,1.37186185024178,0.04320332223821327
2069419731177961984,81.50626111824563,0.6484899251807975,0.595056290261026,0.5330175182442004
2069433921749988224,81.56772206675828,0.8205443634200397,0.2490318763870458,0.49988893838133097
2069444367112042112,81.68355246363842,0.6612750494082584,-0.04823762904881823,0.738644855833497
2069437976202964864,81.64547870449123,0.9056142195674043,0.5543475347284392,0.7210932952067725
2069440660554820480,81.59177976137927,0.6192669219283456,1.6709283150890708,0.03558761172284561
2069442202446942848,81.7815316387902,0.5569237756890013,0.36482415826287423,0.7234444346969954
2069434093548043904,81.55618846986258,0.8381142562912289,0.6795414102120769,0.24226734037406064
2069448425855675392,81.83466353961855,0.5746366790845607,0.671052000548131,0.04836458727532656
2069420899408469248,81.53829636914138,0.7326934334977802,0.5882506618665134,0.18364537474718817
2069434059188305408,81.54904100135651,0.8476123548144364,0.9089737834726412,0.23857560161931352
2069439969064617216,81.65932877188195,0.5390835968681438,0.578972498135023,0.6979550982813193
2069448765156411904,81.8828816724115,0.5786013957842291,0.4038211023835327,0.15770656181113019
2069446944096173056,81.7443167152841,0.7128089786416357,0.9195638659986457,0.08060337126143287
2069443679916983296,81.60367453381522,0.6514410068014869,,
2069434162272038528,81.59494931600415,0.8310690117570365,,
2069438766473667456,81.6440974670849,0.9427933101010455,-0.5845574582838151,0.7480980221697819
2069440213878203392,81.66808837306692,0.5615920672404837,0.7162104925980433,0.08447451254334497
2069439732841866496,81.6193538094888,0.56048581214724,0.15195620494754042,0.2570783919327533
2069449834604962176,81.91974327589102,0.6249955061567323,1.0481297075532783,0.022430240306914623
2069440828058713984,81.63716499773454,0.6218617293652555,-2.0101023816738306,1.4653884360560447
2069435708457878784,81.50800481256611,0.9017692498035279,0.2770736307824556,1.0974884395792253
2069441824489161088,81.71843668683091,0.5586356991384444,,
2069416746176908416,81.52598104992032,0.586930238560145,0.8751453296553977,0.17753654525650778
2069448730796673024,81.89578187596685,0.5594359633916531,1.0915321328832468,0.169183066826509
2069436670529073280,81.54980513023204,0.9275608937598772,1.1271127898894784,0.6499413890399841
2069446944092418432,81.75320286108669,0.7182799150551269,-0.0704786981366116,0.7188716002063539
2069439629760775424,81.61113243061561,0.5583701348334984,0.43369174739441313,0.24052473125989315
2069419971700230784,81.53729089183214,0.6329652734207856,1.2543437858786026,0.39072149451287286
2069417119842028160,81.57561504076762,0.6053020129855938,,
2069416917975600512,81.57637131445048,0.5911220300078616,-0.4888646599076116,0.5382546999874882
2069444195311109760,81.66491926433902,0.638665631737676,0.738743243064426,0.11652696236814163
2069437289004364288,81.56928789804664,0.8926841933197374,1.5718880782430176,0.21808899563008333
2069449353568627840,81.8554753782629,0.6294958530601951,1.0362076146078172,0.7651672296403954
2069436704888813056,81.55526414743525,0.9263883708416947,0.6476895786840813,0.24901569694053785
2069419735474471936,81.50418167219134,0.6454126988004886,1.112716711645279,0.5483889283174497
2069448254056980608,81.84603399269933,0.5658237138838332,1.5656138359991756,0.07003190928390185
2069453231923053568,81.89426947603262,0.702217216331664,0.18265939011351814,0.6627900365237994
2069444745066923008,81.62472985847151,0.6955101756160875,0.7200450457171635,0.16895600590293913
2069450796675746048,81.97497781066456,0.5720358224573686,,
2069441240374251136,81.67322811220997,0.6369064542810908,1.0727335744918225,0.27480998761811615
